emprestimo_id,livro_id,cliente_id,data_emprestimo,data_devolucao,status
3179,51,51,2022-04-07,2022-05-05,finalizado
3180,38,130,2022-06-13,,ativo
3181,51,111,2020-12-15,2020-12-25,atrasado
3182,131,284,2022-02-01,2022-02-21,atrasado
3183,75,121,2020-06-28,2020-07-13,finalizado
3184,183,129,2020-08-30,2020-09-15,atrasado
3185,194,213,2020-05-06,2020-05-11,atrasado
3186,39,129,2023-12-23,2024-01-07,atrasado
3187,79,293,2021-04-22,2021-04-30,atrasado
3188,137,174,2021-01-29,2021-02-09,finalizado
3189,26,17,2022-12-12,,ativo
3190,70,107,2021-04-22,,ativo
3191,97,118,2022-02-24,,ativo
3192,193,234,2020-01-25,,ativo
3193,48,23,2022-03-16,2022-04-10,finalizado
3194,143,101,2022-12-17,,ativo
3195,17,198,2020-09-23,2020-09-26,atrasado
3196,80,292,2023-06-06,2023-06-22,atrasado
3197,165,253,2021-06-14,,ativo
3198,160,228,2023-06-06,,ativo
3199,61,224,2023-10-02,2023-10-29,atrasado
3200,102,25,2021-04-26,2021-05-25,atrasado
3201,171,160,2023-11-14,,ativo
3202,52,155,2022-11-06,2022-12-02,finalizado
3203,143,191,2023-08-05,2023-08-29,finalizado
3204,149,13,2022-06-29,2022-07-19,atrasado
3205,86,45,2022-04-12,2022-05-04,atrasado
3206,108,145,2021-06-25,2021-07-13,finalizado
3207,166,38,2020-04-09,,ativo
3208,148,123,2023-09-29,2023-10-22,atrasado
3209,1,208,2023-01-05,2023-01-30,finalizado
3210,179,274,2022-07-30,2022-08-06,finalizado
3211,34,219,2023-07-19,,ativo
3212,141,100,2020-09-28,,ativo
3213,170,80,2020-08-27,2020-08-31,atrasado
3214,151,197,2021-01-08,2021-01-15,finalizado
3215,165,50,2022-11-14,2022-12-11,finalizado
3216,64,212,2022-05-24,,ativo
3217,57,63,2023-08-28,2023-09-12,finalizado
3218,65,139,2023-10-22,,ativo
3219,187,102,2021-10-12,2021-10-30,atrasado
3220,190,199,2022-07-14,2022-08-12,finalizado
3221,153,38,2021-12-18,,ativo
3222,101,233,2021-12-08,,ativo
3223,66,282,2021-08-17,2021-08-29,finalizado
3224,22,100,2023-04-09,2023-04-28,atrasado
3225,118,36,2023-08-29,2023-08-30,atrasado
3226,128,42,2023-04-29,2023-05-05,atrasado
3227,30,231,2020-01-02,,ativo
3228,190,65,2023-12-27,2024-01-25,atrasado
3229,37,60,2023-10-10,2023-10-20,finalizado
3230,137,98,2023-06-22,2023-06-24,finalizado
3231,146,161,2022-08-14,2022-09-04,finalizado
3232,13,118,2021-10-07,,ativo
3233,62,106,2021-05-09,,ativo
3234,59,235,2020-12-09,,ativo
3235,25,299,2021-07-20,2021-08-10,atrasado
3236,129,297,2021-05-19,2021-06-12,finalizado
3237,168,34,2022-04-25,2022-05-09,finalizado
3238,171,105,2021-08-01,2021-08-25,finalizado
3239,100,51,2021-01-21,,ativo
3240,141,127,2020-09-23,2020-09-25,finalizado
3241,154,184,2020-08-01,,ativo
3242,84,5,2022-01-30,2022-02-28,finalizado
3243,113,230,2021-12-11,,ativo
3244,186,176,2022-07-07,2022-07-13,atrasado
3245,122,209,2023-11-12,2023-12-11,finalizado
3246,61,294,2022-01-22,2022-02-13,atrasado
3247,45,190,2022-04-19,,ativo
3248,133,212,2022-11-25,2022-12-07,finalizado
3249,37,23,2020-10-11,2020-11-10,atrasado
3250,6,178,2021-09-04,2021-09-08,atrasado
3251,83,293,2023-02-25,,ativo
3252,98,96,2022-03-28,2022-04-02,atrasado
3253,86,233,2023-12-18,,ativo
3254,9,185,2022-02-06,,ativo
3255,2,82,2022-02-02,,ativo
3256,77,219,2020-07-04,,ativo
3257,86,240,2023-07-09,,ativo
3258,15,117,2022-01-01,2022-01-30,atrasado
3259,129,279,2021-01-02,2021-01-07,finalizado
3260,26,36,2020-09-23,2020-10-12,atrasado
3261,113,291,2020-03-15,2020-04-04,atrasado
3262,148,157,2023-10-23,2023-11-06,atrasado
3263,108,137,2021-04-11,2021-04-21,finalizado
3264,90,189,2022-03-12,,ativo
3265,77,58,2020-12-25,2021-01-06,atrasado
3266,167,145,2021-10-13,2021-11-01,atrasado
3267,177,251,2022-01-02,2022-01-31,atrasado
3268,183,185,2022-08-18,2022-08-28,atrasado
3269,154,268,2023-05-04,2023-05-06,atrasado
3270,115,139,2023-05-16,2023-05-21,finalizado
3271,4,160,2022-01-27,2022-02-08,finalizado
3272,97,95,2023-09-24,2023-10-07,atrasado
3273,29,22,2021-12-27,2022-01-15,finalizado
3274,194,145,2023-11-15,2023-11-23,finalizado
3275,78,287,2021-10-19,2021-11-05,atrasado
3276,173,120,2020-04-12,,ativo
3277,68,97,2023-12-29,,ativo
3278,124,86,2020-03-15,,ativo
3279,24,181,2020-12-30,2021-01-28,finalizado
3280,186,30,2023-04-11,,ativo
3281,172,64,2020-08-16,2020-09-13,atrasado
3282,136,132,2021-02-04,,ativo
3283,37,162,2023-09-12,2023-09-19,atrasado
3284,64,67,2020-12-19,2020-12-31,finalizado
3285,151,76,2020-10-21,,ativo
3286,155,95,2022-09-14,2022-09-22,atrasado
3287,45,200,2022-08-03,2022-08-27,finalizado
3288,139,211,2023-11-28,,ativo
3289,7,259,2021-04-28,,ativo
3290,171,157,2023-09-03,2023-09-13,finalizado
3291,179,245,2022-01-11,,ativo
3292,67,267,2022-06-12,,ativo
3293,142,205,2020-01-13,,ativo
3294,18,139,2022-01-20,2022-01-24,finalizado
3295,81,38,2023-11-18,2023-12-14,atrasado
3296,75,290,2020-02-01,2020-02-15,finalizado
3297,90,135,2021-10-01,2021-10-07,finalizado
3298,104,191,2021-04-04,2021-04-20,finalizado
3299,86,240,2023-08-30,2023-09-09,atrasado
3300,19,209,2021-03-27,2021-04-15,atrasado
3301,69,152,2023-02-25,,ativo
3302,2,57,2020-09-16,,ativo
3303,118,41,2020-10-22,2020-10-24,atrasado
3304,92,189,2020-02-15,2020-03-08,atrasado
3305,131,286,2021-10-18,2021-11-14,atrasado
3306,179,15,2020-12-31,2021-01-24,finalizado
3307,60,146,2023-02-21,,ativo
3308,32,162,2023-11-21,2023-12-12,atrasado
3309,52,289,2023-07-17,,ativo
3310,107,101,2022-05-20,2022-06-17,finalizado
3311,65,233,2021-07-02,2021-07-16,finalizado
3312,124,97,2021-06-11,,ativo
3313,44,185,2020-07-27,2020-08-09,atrasado
3314,117,130,2022-11-19,2022-11-25,finalizado
3315,189,179,2020-01-18,2020-01-21,finalizado
3316,198,199,2022-09-29,2022-09-30,finalizado
3317,180,35,2023-04-04,2023-04-09,atrasado
3318,194,284,2022-07-06,2022-07-26,finalizado
3319,62,238,2021-02-05,2021-02-17,atrasado
3320,167,81,2022-12-20,2022-12-21,atrasado
3321,99,64,2023-10-18,2023-10-29,atrasado
3322,82,14,2021-03-27,2021-04-04,finalizado
3323,46,231,2021-02-09,,ativo
3324,71,31,2020-02-23,2020-02-28,finalizado
3325,22,162,2022-07-21,2022-07-24,atrasado
3326,110,10,2022-12-02,2022-12-07,finalizado
3327,92,184,2020-12-29,2021-01-01,finalizado
3328,17,300,2022-10-12,2022-11-01,atrasado
3329,183,135,2022-03-01,2022-03-25,atrasado
3330,145,170,2023-02-18,,ativo
3331,64,122,2023-09-12,,ativo
3332,70,135,2021-02-16,2021-02-25,finalizado
3333,182,296,2020-05-12,,ativo
3334,111,282,2021-01-25,2021-02-22,atrasado
3335,45,138,2022-06-23,2022-07-03,finalizado
3336,17,187,2020-10-02,2020-10-12,atrasado
3337,117,178,2020-09-07,2020-09-23,finalizado
3338,62,64,2023-09-22,2023-10-08,finalizado
3339,137,240,2020-09-28,,ativo
3340,130,129,2020-06-01,,ativo
3341,20,85,2023-09-10,2023-09-28,atrasado
3342,48,171,2020-09-10,2020-09-23,atrasado
3343,10,108,2023-02-16,,ativo
3344,31,188,2022-11-07,2022-12-04,finalizado
3345,1,210,2023-06-26,,ativo
3346,187,160,2022-11-10,,ativo
3347,39,88,2022-08-31,2022-09-18,finalizado
3348,88,168,2023-01-04,2023-01-16,finalizado
3349,72,26,2022-08-01,2022-08-19,finalizado
3350,187,74,2023-01-07,,ativo
3351,9,146,2021-07-19,,ativo
3352,101,237,2023-08-10,,ativo
3353,102,33,2023-02-15,,ativo
3354,96,214,2023-11-10,2023-11-18,finalizado
3355,82,231,2021-03-01,,ativo
3356,49,10,2020-08-24,2020-09-10,finalizado
3357,184,179,2021-10-12,2021-11-08,atrasado
3358,112,235,2021-07-01,,ativo
3359,167,66,2023-05-15,2023-06-03,atrasado
3360,147,288,2022-01-27,,ativo
3361,71,101,2020-09-01,,ativo
3362,97,106,2023-08-29,2023-09-17,atrasado
3363,67,131,2023-07-02,2023-07-08,atrasado
3364,128,197,2022-08-24,2022-08-27,atrasado
3365,198,24,2022-06-23,2022-07-01,finalizado
3366,169,95,2021-05-19,,ativo
3367,195,39,2023-09-28,2023-09-29,finalizado
3368,20,271,2022-12-11,2022-12-27,atrasado
3369,147,176,2020-10-10,,ativo
3370,45,123,2021-01-02,,ativo
3371,98,60,2020-12-04,2020-12-07,atrasado
3372,1,256,2023-01-18,2023-01-28,finalizado
3373,49,278,2023-09-19,2023-09-27,atrasado
3374,56,80,2023-07-17,2023-08-05,finalizado
3375,104,253,2021-05-12,2021-05-18,atrasado
3376,76,234,2021-05-20,,ativo
3377,139,182,2022-09-03,2022-09-13,finalizado
3378,28,32,2023-01-02,2023-01-08,atrasado
3379,43,89,2020-11-17,,ativo
3380,166,189,2022-12-21,2023-01-06,atrasado
3381,65,272,2023-08-12,,ativo
3382,38,193,2020-04-17,2020-05-17,atrasado
3383,5,219,2022-10-07,2022-10-21,finalizado
3384,133,284,2022-02-12,,ativo
3385,46,260,2022-08-14,2022-09-06,atrasado
3386,134,237,2023-08-09,,ativo
3387,10,264,2020-09-11,2020-09-30,atrasado
3388,38,127,2022-01-05,,ativo
3389,70,141,2021-08-29,2021-09-19,finalizado
3390,79,212,2020-11-28,2020-12-28,finalizado
3391,67,231,2022-07-18,2022-08-04,atrasado
3392,26,155,2023-08-13,2023-08-15,finalizado
3393,172,14,2022-11-23,2022-12-22,atrasado
3394,182,218,2021-07-06,,ativo
3395,141,267,2023-03-20,,ativo
3396,199,284,2020-10-04,2020-11-01,atrasado
3397,133,151,2020-06-30,2020-07-08,finalizado
3398,5,103,2022-08-15,,ativo
3399,126,257,2021-04-25,2021-04-28,finalizado
3400,51,249,2022-06-22,2022-07-14,atrasado
3401,195,31,2022-09-04,2022-09-30,atrasado
3402,164,86,2020-07-11,2020-07-15,finalizado
3403,184,111,2020-04-06,2020-04-16,atrasado
3404,153,132,2022-06-27,2022-07-12,atrasado
3405,171,38,2020-05-23,,ativo
3406,31,185,2023-01-26,,ativo
3407,6,211,2022-07-28,2022-08-18,finalizado
3408,190,109,2021-10-22,2021-11-02,atrasado
3409,149,84,2021-04-18,2021-05-13,finalizado
3410,172,300,2023-12-30,2024-01-27,finalizado
3411,24,108,2020-02-19,2020-03-01,atrasado
3412,21,5,2022-04-28,2022-05-03,finalizado
3413,101,278,2023-11-23,,ativo
3414,170,24,2020-05-06,,ativo
3415,19,48,2020-11-15,,ativo
3416,89,116,2023-12-05,2023-12-19,finalizado
3417,178,275,2023-01-30,2023-02-05,finalizado
3418,162,112,2022-04-08,,ativo
3419,79,5,2021-10-26,2021-10-30,finalizado
3420,144,280,2020-04-24,2020-05-20,atrasado
3421,84,56,2022-02-27,,ativo
3422,26,84,2022-05-26,2022-06-23,finalizado
3423,161,298,2023-07-07,2023-07-18,atrasado
3424,69,169,2020-07-26,,ativo
3425,78,254,2023-08-31,2023-09-01,atrasado
3426,86,267,2022-10-10,2022-10-18,finalizado
3427,136,197,2020-07-08,,ativo
3428,135,237,2023-12-11,2023-12-12,finalizado
3429,178,182,2020-05-15,2020-06-05,atrasado
3430,4,148,2020-04-03,,ativo
3431,33,108,2021-08-03,,ativo
3432,173,217,2021-07-12,,ativo
3433,110,17,2022-08-06,2022-08-09,finalizado
3434,101,58,2023-03-14,2023-03-23,finalizado
3435,26,8,2022-09-23,,ativo
3436,163,28,2023-12-16,2024-01-03,atrasado
3437,129,259,2020-12-10,2020-12-21,atrasado
3438,48,88,2020-05-28,2020-06-07,finalizado
3439,189,258,2021-09-17,,ativo
3440,195,31,2021-12-16,2021-12-24,atrasado
3441,94,258,2023-06-05,,ativo
3442,131,243,2021-10-15,2021-10-30,atrasado
3443,199,7,2022-08-16,2022-08-24,finalizado
3444,116,150,2023-09-19,2023-10-13,atrasado
3445,145,213,2023-04-14,,ativo
3446,9,278,2022-05-07,2022-05-14,atrasado
3447,19,159,2022-05-28,2022-06-19,finalizado
3448,168,193,2022-09-28,2022-10-24,atrasado
3449,50,123,2023-03-17,2023-04-11,atrasado
3450,14,92,2020-02-03,2020-02-25,finalizado
3451,126,49,2022-05-31,2022-06-05,finalizado
3452,124,205,2023-10-08,2023-10-28,finalizado
3453,137,153,2021-05-30,2021-06-29,finalizado
3454,98,94,2021-04-14,,ativo
3455,128,202,2020-11-12,2020-11-22,atrasado
3456,79,152,2022-11-12,2022-12-12,atrasado
3457,190,180,2021-03-23,2021-03-31,finalizado
3458,190,276,2022-01-09,2022-01-14,atrasado
3459,14,98,2022-09-06,2022-10-06,finalizado
3460,39,32,2020-02-11,2020-03-06,finalizado
3461,65,291,2020-01-27,2020-01-29,finalizado
3462,113,266,2021-03-06,,ativo
3463,25,52,2023-05-21,,ativo
3464,102,160,2020-12-28,,ativo
3465,64,101,2022-02-05,2022-02-12,atrasado
3466,40,134,2020-02-23,2020-03-05,atrasado
3467,62,191,2020-07-08,2020-07-18,finalizado
3468,101,131,2020-11-21,2020-11-24,finalizado
3469,111,266,2022-11-03,2022-11-04,atrasado
3470,134,167,2020-03-31,,ativo
3471,67,70,2022-04-19,2022-05-07,atrasado
3472,15,111,2023-02-09,2023-02-23,atrasado
3473,19,76,2022-02-04,2022-02-12,atrasado
3474,9,172,2022-08-27,2022-09-01,finalizado
3475,129,10,2020-07-07,2020-07-31,atrasado
3476,50,190,2022-11-30,,ativo
3477,189,246,2022-12-24,2023-01-13,atrasado
3478,199,216,2023-07-23,2023-08-20,finalizado
3479,6,84,2023-07-17,2023-08-14,atrasado
3480,10,253,2023-12-24,,ativo
3481,76,214,2021-08-25,2021-09-13,finalizado
3482,60,192,2023-12-25,,ativo
3483,26,87,2021-06-22,,ativo
3484,114,146,2021-06-08,,ativo
3485,122,103,2023-12-07,2023-12-15,finalizado
3486,106,7,2022-02-20,2022-02-27,atrasado
3487,165,44,2021-08-10,2021-09-05,atrasado
3488,25,205,2023-05-17,2023-06-02,atrasado
3489,63,176,2023-11-25,2023-12-05,finalizado
3490,137,210,2020-10-11,2020-10-25,finalizado
3491,184,117,2022-07-03,2022-07-22,atrasado
3492,170,264,2021-12-09,,ativo
3493,24,108,2023-09-29,2023-10-23,finalizado
3494,46,12,2022-01-01,,ativo
3495,96,229,2023-08-02,,ativo
3496,188,76,2020-03-04,2020-03-30,atrasado
3497,84,286,2020-01-29,,ativo
3498,62,156,2023-11-20,2023-11-26,finalizado
3499,34,182,2022-12-16,2022-12-30,atrasado
3500,172,104,2023-04-27,,ativo
3501,126,245,2022-09-15,2022-10-15,atrasado
3502,66,298,2022-12-07,2022-12-14,atrasado
3503,101,110,2023-04-02,2023-04-09,finalizado
3504,147,51,2020-01-18,2020-02-16,finalizado
3505,15,141,2021-05-06,2021-05-29,finalizado
3506,87,26,2020-05-12,2020-05-15,atrasado
3507,179,21,2020-03-11,2020-03-26,atrasado
3508,113,211,2020-11-16,,ativo
3509,40,216,2021-07-01,2021-07-26,finalizado
3510,130,289,2023-09-30,2023-10-14,finalizado
3511,144,185,2021-06-08,2021-07-08,finalizado
3512,70,101,2022-06-14,2022-07-13,atrasado
3513,90,77,2020-09-12,2020-10-01,atrasado
3514,184,52,2020-03-07,2020-04-06,atrasado
3515,5,43,2023-10-04,2023-10-23,finalizado
3516,81,73,2020-10-14,2020-10-23,finalizado
3517,176,149,2022-03-29,,ativo
3518,107,244,2020-03-26,2020-03-30,finalizado
3519,196,285,2023-06-19,2023-06-22,finalizado
3520,24,13,2021-12-11,2021-12-24,finalizado
3521,67,187,2022-11-22,2022-12-02,atrasado
3522,51,106,2022-02-08,2022-03-03,atrasado
3523,84,290,2023-06-11,2023-06-27,finalizado
3524,15,6,2021-03-14,,ativo
3525,141,300,2022-11-13,2022-11-16,atrasado
3526,109,205,2022-12-24,,ativo
3527,51,77,2020-08-31,2020-09-01,atrasado
3528,160,81,2023-07-14,2023-08-06,atrasado
3529,55,294,2022-05-31,,ativo
3530,100,171,2023-03-10,,ativo
3531,104,245,2020-11-09,2020-11-19,atrasado
3532,42,109,2023-12-31,2024-01-18,atrasado
3533,83,209,2023-11-06,,ativo
3534,14,107,2021-01-12,2021-01-14,finalizado
3535,17,51,2023-02-25,,ativo
3536,47,1,2023-09-16,,ativo
3537,31,47,2023-11-21,,ativo
3538,132,221,2020-02-20,,ativo
3539,7,6,2020-12-06,2020-12-14,atrasado
3540,176,183,2020-08-16,,ativo
3541,96,94,2023-04-16,2023-04-21,finalizado
3542,121,114,2021-05-15,2021-05-22,finalizado
3543,160,237,2020-10-23,,ativo
3544,63,227,2022-05-25,,ativo
3545,111,275,2022-05-12,2022-05-19,atrasado
3546,64,237,2022-05-18,2022-05-30,atrasado
3547,171,251,2022-03-01,2022-03-26,atrasado
3548,172,72,2021-11-13,2021-12-10,atrasado
3549,194,57,2022-03-25,2022-03-27,atrasado
3550,178,217,2021-05-31,2021-06-08,atrasado
3551,62,235,2021-01-10,,ativo
3552,103,120,2023-12-06,2023-12-24,finalizado
3553,163,283,2021-08-06,2021-09-02,finalizado
3554,59,94,2020-09-22,2020-10-09,atrasado
3555,174,113,2021-04-13,2021-04-28,atrasado
3556,180,98,2021-03-10,,ativo
3557,89,176,2022-08-27,,ativo
3558,44,68,2020-05-25,,ativo
3559,164,165,2023-07-07,2023-07-14,finalizado
3560,96,91,2023-12-22,2024-01-14,atrasado
3561,130,235,2022-01-12,2022-01-20,finalizado
3562,82,158,2020-12-07,2021-01-05,finalizado
3563,135,281,2023-12-12,,ativo
3564,79,58,2023-08-17,,ativo
3565,194,182,2021-03-05,,ativo
3566,48,234,2023-01-17,2023-01-31,finalizado
3567,134,101,2021-08-16,2021-08-28,atrasado
3568,199,80,2023-12-17,2024-01-08,atrasado
3569,143,68,2021-07-19,2021-07-25,atrasado
3570,139,155,2023-05-29,2023-06-17,finalizado
3571,10,101,2023-02-08,2023-02-14,finalizado
3572,153,283,2022-04-30,,ativo
3573,117,95,2020-07-09,2020-08-08,atrasado
3574,150,101,2020-04-17,2020-04-27,atrasado
3575,119,42,2022-01-12,2022-01-26,atrasado
3576,144,118,2023-04-03,2023-04-24,atrasado
3577,193,276,2023-05-23,,ativo
3578,195,239,2023-05-23,2023-05-29,finalizado
3579,22,271,2022-02-10,2022-03-02,finalizado
3580,134,21,2021-09-04,2021-09-17,finalizado
3581,160,281,2022-04-20,,ativo
3582,198,235,2023-01-03,2023-01-08,finalizado
3583,46,283,2023-09-05,2023-09-25,atrasado
3584,51,6,2022-12-25,2023-01-19,finalizado
3585,1,245,2022-12-10,2022-12-26,finalizado
3586,12,122,2021-11-15,2021-11-24,atrasado
3587,3,158,2020-04-12,2020-05-08,atrasado
3588,109,147,2022-12-10,2023-01-02,finalizado
3589,177,165,2022-02-13,,ativo
3590,185,203,2023-06-28,2023-07-24,atrasado
3591,150,96,2022-04-24,,ativo
3592,110,100,2020-03-22,2020-04-11,atrasado
3593,72,241,2023-04-18,,ativo
3594,182,202,2021-11-23,2021-11-25,atrasado
3595,45,273,2022-05-15,,ativo
3596,187,287,2023-11-02,2023-11-26,finalizado
3597,199,23,2023-07-08,2023-07-25,finalizado
3598,134,130,2021-03-15,,ativo
3599,198,49,2020-04-15,2020-04-21,atrasado
3600,150,24,2020-08-25,,ativo
3601,59,46,2020-06-13,,ativo
3602,130,44,2021-05-20,2021-05-22,atrasado
3603,167,173,2022-10-24,2022-11-15,finalizado
3604,171,60,2020-06-28,2020-07-04,atrasado
3605,152,74,2022-08-02,2022-08-14,atrasado
3606,185,16,2021-03-25,2021-04-11,finalizado
3607,44,271,2022-06-06,,ativo
3608,124,140,2021-12-22,2021-12-26,atrasado
3609,114,225,2021-01-30,,ativo
3610,200,88,2022-12-01,2022-12-02,atrasado
3611,106,46,2022-09-13,2022-09-18,finalizado
3612,137,135,2020-05-29,,ativo
3613,163,270,2020-04-03,2020-04-07,atrasado
3614,121,122,2021-11-06,2021-11-27,finalizado
3615,113,169,2021-11-25,,ativo
3616,181,47,2022-02-22,,ativo
3617,129,157,2021-08-12,2021-08-25,finalizado
3618,141,279,2023-04-04,2023-04-07,finalizado
3619,195,257,2021-01-18,,ativo
3620,124,16,2023-02-21,2023-03-10,finalizado
3621,143,153,2020-09-03,2020-09-08,atrasado
3622,129,97,2023-11-21,,ativo
3623,131,19,2021-02-02,2021-02-21,atrasado
3624,77,207,2023-07-26,2023-07-29,atrasado
3625,39,70,2021-04-21,2021-05-07,finalizado
3626,68,46,2023-08-22,2023-08-31,finalizado
3627,23,274,2022-07-09,2022-07-18,finalizado
3628,138,185,2023-04-19,,ativo
3629,72,274,2023-01-16,,ativo
3630,21,259,2023-08-21,2023-08-22,finalizado
3631,1,117,2020-02-13,,ativo
3632,45,111,2020-08-24,2020-08-31,atrasado
3633,38,19,2020-02-20,2020-03-17,finalizado
3634,166,186,2020-01-04,2020-01-29,finalizado
3635,141,58,2023-10-24,2023-11-09,atrasado
3636,14,262,2023-08-07,,ativo
3637,21,155,2020-01-12,2020-01-14,finalizado
3638,97,28,2022-04-19,2022-05-04,atrasado
3639,11,103,2020-06-07,2020-06-26,atrasado
3640,103,28,2022-11-20,,ativo
3641,40,161,2020-06-05,2020-06-19,finalizado
3642,65,216,2020-12-13,,ativo
3643,45,102,2023-05-15,2023-06-03,finalizado
3644,7,127,2020-03-06,2020-03-22,atrasado
3645,48,248,2021-01-18,2021-02-04,atrasado
3646,158,228,2020-07-02,,ativo
3647,12,126,2022-01-15,,ativo
3648,150,10,2023-08-11,,ativo
3649,81,53,2021-01-06,2021-01-22,finalizado
3650,33,245,2021-01-23,2021-01-24,finalizado
3651,137,258,2021-07-15,2021-08-01,finalizado
3652,95,142,2021-02-12,,ativo
3653,43,37,2020-11-12,2020-12-06,atrasado
3654,9,47,2020-01-29,2020-02-28,atrasado
3655,25,235,2021-12-27,2022-01-10,finalizado
3656,148,266,2021-12-06,2021-12-19,finalizado
3657,43,82,2021-08-16,2021-08-20,finalizado
3658,130,267,2020-07-22,2020-08-05,finalizado
3659,146,3,2020-04-10,2020-04-23,atrasado
3660,135,199,2020-03-19,2020-03-22,atrasado
3661,81,95,2021-03-24,2021-04-06,finalizado
3662,21,178,2020-12-04,2020-12-15,finalizado
3663,71,286,2021-10-04,2021-10-14,finalizado
3664,152,146,2023-06-19,2023-06-30,finalizado
3665,70,86,2022-04-21,2022-05-18,finalizado
3666,83,27,2023-06-17,2023-07-05,finalizado
3667,77,198,2021-10-24,2021-11-17,finalizado
3668,119,165,2021-03-01,2021-03-31,finalizado
3669,57,124,2021-06-14,,ativo
3670,193,240,2022-08-11,,ativo
3671,80,44,2022-05-17,,ativo
3672,118,256,2020-10-21,2020-11-08,finalizado
3673,175,215,2023-11-28,2023-12-22,finalizado
3674,155,206,2020-09-26,2020-10-03,finalizado
3675,39,53,2021-08-20,,ativo
3676,89,33,2022-02-22,,ativo
3677,180,152,2021-10-24,2021-10-30,atrasado
3678,46,21,2020-02-20,2020-03-13,atrasado
3679,51,3,2020-07-27,2020-08-17,atrasado
3680,48,21,2020-02-16,2020-02-24,atrasado
3681,193,192,2023-11-30,,ativo
3682,34,48,2022-10-02,2022-10-19,atrasado
3683,103,246,2021-05-14,,ativo
3684,154,11,2020-11-18,2020-12-04,finalizado
3685,25,144,2021-11-15,,ativo
3686,101,176,2023-04-13,2023-04-14,finalizado
3687,25,228,2023-03-12,2023-03-29,finalizado
3688,69,6,2020-06-19,2020-06-23,finalizado
3689,136,233,2022-09-29,,ativo
3690,191,270,2022-07-21,2022-07-31,atrasado
3691,25,249,2021-03-28,2021-04-26,atrasado
3692,51,157,2023-04-21,,ativo
3693,86,180,2021-11-05,2021-11-12,finalizado
3694,120,124,2022-04-12,2022-05-09,atrasado
3695,29,296,2021-03-23,2021-03-31,atrasado
3696,184,17,2023-05-15,2023-05-19,finalizado
3697,82,137,2023-11-11,2023-11-25,finalizado
3698,155,262,2022-09-14,,ativo
3699,147,250,2021-05-04,,ativo
